upd,R,ret,val,loss,pg,vf,ent,kl,cap,br,cap_rate,nt,coll
2110,10.363486431886583,143.41407731347988,144.6237335205078,196.6602957820287,-0.002664270461536944,393.32592010498047,5.293650239706039,0.00042804440658983367,275.0,20.0,0.9322033898305084,0.0,0.0
2115,8.801953237549919,131.26684454203854,138.64169311523438,272.46938718046295,0.0003043481265194714,544.9381656646729,5.341112583875656,-0.0008206237562262686,245.0,58.0,0.8085808580858086,0.0,0.0
2120,9.519801516920023,130.31829274840322,139.8316192626953,234.70174468639016,-0.0006650578725384548,469.4048194885254,5.186698734760284,-0.0001625066331589764,256.0,33.0,0.8858131487889274,0.0,0.0
2125,8.141896697389289,100.79171690871084,116.29669189453125,490.573022291137,-0.0011964588629780337,981.1484375,5.342337816953659,0.000971194490432481,225.0,50.0,0.8181818181818182,0.0,0.0
2130,8.609086227996992,139.14634079354258,142.81561279296875,253.60752679807229,-0.0002069284291792428,507.21546745300293,5.249704927206039,0.0008216718706535175,234.0,48.0,0.8297872340425532,0.0,0.0
2135,9.918165036126599,141.45059701695956,141.8304443359375,91.0593835738182,-0.0019097897529718466,182.12258672714233,5.279683530330658,0.002950669306301279,272.0,27.0,0.9096989966555183,0.0,0.0
2140,11.37979201484962,146.49897634038072,148.60401916503906,57.31052241224097,-0.0025213013286702335,114.62608742713928,5.343686789274216,0.003708828862727387,311.0,11.0,0.9658385093167702,0.0,0.0
2145,10.516075024175022,143.62513885728032,147.63632202148438,225.13243505210266,-0.0015337780059780926,450.2679376602173,5.296737104654312,0.0054827947051308,285.0,22.0,0.9283387622149837,2.0,0.0
2150,10.021333485810421,137.65692350434824,141.62973022460938,144.05321907208418,-0.0008528311445843428,288.1081438064575,5.243291467428207,0.0014498647478831117,274.0,37.0,0.8810289389067524,0.0,0.0
2155,8.872383406779882,139.54279751735982,143.23146057128906,193.63205349023337,-0.0020788950205314904,387.2682647705078,5.308178126811981,0.001946550614775333,242.0,53.0,0.8203389830508474,1.0,0.0
2160,9.665371984516264,133.69747904121473,141.27210998535156,269.6859152092511,-0.0012805686419596896,539.3743915557861,5.339018732309341,0.0014915957117409562,263.0,39.0,0.8708609271523179,1.0,0.0
2165,10.56252693861564,134.08119976493236,137.38751220703125,212.59929414271028,-0.0009704065450932831,425.20052909851074,5.212927132844925,0.00039766024383425247,283.0,23.0,0.9248366013071896,1.0,0.0
2170,9.896099733441,143.5330288394009,142.9490966796875,223.0184624606045,0.0001838618190959096,446.0365571975708,5.327555924654007,-0.0006471735705417814,267.0,27.0,0.9081632653061225,0.0,0.0
2175,9.065625972422636,140.5323110908978,150.44375610351562,359.3478410131647,-0.0022184961126185954,718.7001190185547,5.173340201377869,0.0023171772627392784,237.0,15.0,0.9404761904761905,0.0,0.0
2180,9.318972356551791,136.09947954661513,141.88668823242188,149.67908794104005,0.00021392523194663227,299.3577480316162,5.2471024096012115,0.00374333128456783,250.0,28.0,0.8992805755395683,0.0,0.0
2185,8.543946017086025,144.36650644453306,148.12103271484375,196.7501429715776,-0.0009523233748041093,393.5021905899048,5.3015976548194885,9.152094662567833e-05,229.0,33.0,0.8740458015267175,1.0,0.0
2190,9.172244904317324,130.39351895350273,138.54180908203125,427.19130314915674,-0.00037585169775411487,854.383358001709,5.273770391941071,0.0008016720503292163,249.0,43.0,0.8527397260273972,0.0,0.0
2195,11.233712462659337,146.7795203502126,153.61380004882812,215.5261417326692,-0.0010170045134145766,431.05431747436523,5.355714440345764,0.0005822112258719869,302.0,0.0,1.0,0.0,0.0
2200,9.255476490508112,137.0802071892983,142.60935974121094,241.83459001692245,0.0015488258213736117,483.66608238220215,5.3513984978199005,0.0037557365285465494,255.0,34.0,0.8823529411764706,0.0,0.0
2205,8.780400217083091,117.23820916002131,131.6590576171875,573.625087288694,-0.0012507163719419623,1147.2526760101318,5.2794817090034485,0.004253565277394955,248.0,47.0,0.8406779661016949,0.0,0.0
2210,6.8603197002710035,137.40871931275404,140.02273559570312,104.47294728469569,-0.0013858823804184794,208.94866633415222,5.262514889240265,-2.6797654754773248e-05,183.0,60.0,0.7530864197530864,1.0,0.0
2215,8.61522206392723,138.08772585828038,143.17755126953125,165.03863584861392,-0.00032603874569758773,330.07792377471924,5.1276965737342834,0.0012439547449503152,233.0,44.0,0.8411552346570397,2.0,0.0
2220,9.659832089663396,132.66200948340835,140.41619873046875,320.9506404750955,-0.0029832965719833737,641.907247543335,5.166858911514282,0.0011740535956050735,252.0,19.0,0.9298892988929889,0.0,0.0
2225,10.557710869740358,136.85321915913522,139.38092041015625,248.7455291535598,-0.0014538977402480668,497.4939661026001,5.365029960870743,0.0017669840046892205,288.0,22.0,0.9290322580645162,1.0,0.0
2230,9.244421575255654,126.90621895548063,139.90821838378906,531.5867536879668,-0.000279583822702989,1063.174066543579,5.280410319566727,0.0025023787884492776,255.0,56.0,0.819935691318328,0.0,0.0
2235,9.956851224845579,148.50083629305522,150.04994201660156,160.71075584855862,-0.0006646874826401472,321.4228410720825,5.091669857501984,0.00024313588937729946,267.0,13.0,0.9535714285714286,0.0,0.0
2240,9.52150667051601,143.58343582523452,146.3251953125,159.2650018580607,-0.0016211621114052832,318.53324604034424,5.154662400484085,0.0016960350573640426,257.0,28.0,0.9017543859649123,0.0,0.0
